sifra proizvoda,naziv proizvoda,sifra sirovine,naziv sirovine,jedinica mjere sirovine,količina,jedinica mjere,dužina,širina,visina,komada,kantiranje
125,GRAND 180X200 krevet + madrac,384,Makaze za bazu,set,2,,,,,,
125,GRAND 180X200 krevet + madrac,874,Najlon za pakovanje baze 90x16+16x245 100 mic,kom ,2,,,,,,
125,GRAND 180X200 krevet + madrac,870,Najlon za pakovanje madraca 180x15+15x240 100mic,kom ,1,,,,,,
125,GRAND 180X200 krevet + madrac,876,Najlon za pakovanje uzglavlja 190x8+8x150 100 mic,kom ,1,,,,,,
125,GRAND 180X200 krevet + madrac,51,Nogica 8030 BLACK 13 cm B,kom,8,,,,,,
125,GRAND 180X200 krevet + madrac,787,Paspul traka - Opšivna traka 45mm Bijela,m,24,,,,,,
125,GRAND 180X200 krevet + madrac,394,Podloška 1/4 6M 1mm,kg,2,,,,,,
125,GRAND 180X200 krevet + madrac,90,"Podloška DIN 9021, M8",kom,2,,,,,,
125,GRAND 180X200 krevet + madrac,95,PU Oblikovani 20 T piling - 210 O,kg,1.722,,,,,,
125,GRAND 180X200 krevet + madrac,95,PU Oblikovani 20 T piling - 210 O,kg,1.1,,,,,,
125,GRAND 180X200 krevet + madrac,65,"Reteks 120 gr, 200 cm Art, Stichpond, crni T",m2,2.2568,,,,,,
125,GRAND 180X200 krevet + madrac,88,"Reteks 14 gr, 210 cm bijeli T",m2,8.6,,,,,,
125,GRAND 180X200 krevet + madrac,794,"Reteks 70/60gr, 160 cm crni", m2,2,,,,,,
125,GRAND 180X200 krevet + madrac,794,"Reteks 70/60gr, 160 cm crni", m2,2,,,,,,
125,"Grand, Pluton 180x200",302,S-20,kg,0.6,Uzglavlje,200,75,2,1,
125,"Grand, Pluton 180x200",302,S-20,kg,0.39552,Baza ,206,96,1,2,
125,"Grand, Pluton 180x200",302,S-20,kg,0.0861,Baza ,205,21,1,2,
125,"Grand, Pluton 180x200",302,S-20,kg,0.0399,Baza ,95,21,1,2,
125,GRAND 180X200 krevet + madrac,569,Selotejp 48mmx66m - Super clear I,kom,0.222,,,,,,
125,GRAND 180X200 krevet + madrac,569,Selotejp 48mmx66m - Super clear I,kom,0.1,,,,,,
125,Grand 180x200,41,Sirovi lesnit 3mm,m2,3.5422,,199,89,,2,
125,GRAND 180X200 krevet + madrac,303,Spužva VA 4015 SP,kg,3.023,,,,,,
125,"Grand, Pluton 180x200",232,Spužva VH 2538 SP,kg,1.7622,Madrac ,198,178,2,2,
125,"Grand, Pluton 180x200",232,Spužva VH 2538 SP,kg,0.483,Madrac ,184,15,7,2,
125,"Grand, Pluton 180x200",232,Spužva VH 2538 SP,kg,0.46725,Madrac ,178,15,7,2,
125,GRAND 180X200 krevet + madrac,31,Streč folija 23my 5kg,rol,0.0519,,,,,,
125,GRAND 180X200 krevet + madrac,121,Štof Camel 102,m,3.4,,,,,,
125,GRAND 180X200 krevet + madrac,121,Štof Camel 102,m,3,,,,,,
125,GRAND 180X200 krevet + madrac,121,Štof Camel 102,m,2.7,,,,,,
125,GRAND 180X200 krevet + madrac,513,Termo vata (filc) 100 gr (210) A,kg,0.621,,,,,,
125,GRAND 180X200 krevet + madrac,55,Termo vata 200g/210 cm AK,kg,0.861,,,,,,
125,GRAND 180X200 krevet + madrac,102,Termo vata 300g/210 cm AK,kg,1.3,,,,,,
125,GRAND 180X200 krevet + madrac,226,Torban vijak M6x100 cink T,kom,2,,,,,,
125,GRAND 180X200 krevet + madrac,83,Unit Matica M6x9 T,kom,8,,,,,,
125,GRAND 180X200 krevet + madrac,39,Unit Matica M8x11 T,kom,16,,,,,,
125,GRAND 180X200 krevet + madrac,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,4,,,,,,
125,GRAND 180X200 krevet + madrac,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,2,,,,,,
125,GRAND 180X200 krevet + madrac,231,"Vijak DIN 933-8.8, M8x40 - cink T",kom,2,,,,,,
127,Galileo 180x200,858,Bijela iverica 16mm,m2,0.32604,,85.8,19,,2,1
127,Lery 140X200,858,Bijela iverica 16mm,m2,0.9552,,199,24,,2,1
127,Lery 140X200,858,Bijela iverica 16mm,m2,0.32592,,135.8,24,,1,1
127,Noa 180X200,858,Bijela iverica 16mm,m2,0.9552,,199,24,,2,1
127,Elba 160X200,37,Bijeli lesonit 3mm,m2,3.1442,,199,79,,2,
127,ELBA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0149,,,,,,
127,ELBA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.01,,,,,,
127,ELBA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0075675,,,,,,
127,ELBA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0038,,,,,,
127,ELBA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0038,,,,,,
127,ELBA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.003,,,,,,
127,ELBA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0027,,,,,,
127,ELBA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
127,ELBA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
127,ELBA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0002,,,,,,
127,Elb160x200,281,HR 35,kg,2.11575,Madrac,195,155,2,1,
127,Elba 120x200,281,HR 35,kg,0.84525,Madrac,105,115,2,1,
127,Elba 160X200,897,IVERICA 16MM 2800-2070 I KLASA,m2,1.079,,166,65,,1,
127,Elba 160X200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.5838,,166.8,35,,1,
127,Elba 160X200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.272,,170,8,,2,
127,Elba 160X200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.21888,,136.8,8,,2,
127,Elba 160X200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.083,,166,5,,1,
127,ELBA 160X200 krevet + madrac,41,"Lesonit sirovi 2,8x2,07 B",m2,3.1442,,,,,,
127,ELBA 160X200 krevet + madrac,41,"Lesonit sirovi 2,8x2,07 B",m2,1.785,,,,,,
127,Elb160x200,302,S-20,kg,0.54,Uzglavlje,180,75,2,1,
127,Elb160x200,302,S-20,kg,0.35432,Baza ,206,86,1,2,
127,Elb160x200,302,S-20,kg,0.0984,Baza ,205,24,1,2,
127,Elb160x200,302,S-20,kg,0.0408,Baza ,85,24,1,2,
127,Elba 120x200,302,S-20,kg,0.51912,Baza ,206,126,1,1,
127,Elba 120x200,302,S-20,kg,0.48,Uzglavlje,160,75,2,1,
127,Elba 160X200,41,Sirovi lesnit 3mm,m2,3.1442,,199,79,,2,
127,ELBA 160X200 krevet + madrac,303,Spužva VA 4015 SP,kg,3.0225,,,,,,
127,Elb160x200,232,Spužva VH 2538 SP,kg,3.1284,Madrac,198,158,4,2,
127,Elb160x200,232,Spužva VH 2538 SP,kg,1.51125,Madrac,195,155,2,1,
127,Elb160x200,232,Spužva VH 2538 SP,kg,0.483,Madrac,184,15,7,2,
127,Elb160x200,232,Spužva VH 2538 SP,kg,0.41475,Madrac,158,15,7,2,
127,Elba 120x200,232,Spužva VH 2538 SP,kg,1.1682,Madrac,198,118,2,2,
127,Elba 120x200,232,Spužva VH 2538 SP,kg,1.12125,Madrac,195,115,2,1,
127,Elba 120x200,232,Spužva VH 2538 SP,kg,0.483,Madrac,184,15,7,2,
127,Elba 120x200,232,Spužva VH 2538 SP,kg,0.30975,Madrac,118,15,7,2,
127,ELBA 160 x 200,13,Paspul Traka-Opšivna traka 40mm ,m,24,Madrac,,,,,
127,ELBA 160 x 200,31,Streč folija 23my 5kg,rol,0.03706449222,Korpus(baza),,,,,
127,ELBA 160 x 200,32,Klamerica 380/10 delta,milla,0.3,Uzglavlje,,,,,
127,ELBA 160 x 200,33,Klamerica 380/14,milla,0.3,Sijeda,,,,,
127,ELBA 160 x 200,33,Klamerica 380/14 B,milla,0.1,Uzglavlje,,,,,
127,ELBA 160 x 200,33,Klamerica 380/14 B,milla,0.35,Korpus(baza),,,,,
127,ELBA 160 x 200,34,Klamerica 14/35,milla,0.1,Korpus(baza),,,,,
127,ELBA 160 x 200,34,Klamerica 14/35,milla,0.3,Sijeda,,,,,
127,ELBA 160 x 200,34,Klamerice 14/35,milla,0.3,Uzglavlje,,,,,
127,ELBA 160 x 200,39,Unit Matica,kom,8,Sijeda,,,,,
127,ELBA 160 x 200,54,Amortizer 750 S,kom,4,Korpus(baza),,,,,
127,ELBA 160 x 200,55,Termo vata 200 gr,kg,0.777,Madrac,210,185,0.2,1,
127,ELBA 160 x 200,64,Čičak 20mm 25m ,m,0.1,Uzglavlje,,,,,
127,ELBA 160 x 200,65,"Reteks 120 gr, 200 cm Art, Stichpond",m2,2.2568,Sijeda,182,62,,2,
127,ELBA 160 x 200,75,Štof monolith,m,2.5,Sijeda,,,,,
127,ELBA 160 x 200,75,Štof monolith,m,2.8,Korpus(baza),,,,,
127,ELBA 160 x 200,75,Štof monolith,m,3.2,Uzglavlje,,,,,
127,ELBA 160 x 200,75,Štof okolica MONOLITH,m,2.5,Madrac,,,,,
127,ELBA 160 x 200,83,Unit Matica M6 ili M8 ,kom,16,Korpus(baza),,,,,
127,ELBA 160 x 200,86,Ljepilo za drvo Vinavil 2252 ,kg,0.2,Sijeda,,,,,
127,ELBA 160 x 200,86,Ljepilo za drvo Vinavil 2252  ,kg,0.05,Uzglavlje,,,,,
127,ELBA 160 x 200,88,Reteks 14 gr 210 ,m2,7.77,Madrac,210,185,,2,
127,ELBA 160 x 200,90,Podloška M8,kom,2,Uzglavlje,,,,,
127,ELBA 160 x 200,115,Drvena nogica VINKLO 150,KOM,2,Korpus(baza),,,,,
127,ELBA 160 x 200,226,Torban vijak M6x100 cink T,kom,2,Korpus(baza),,,,,
127,ELBA 160 x 200,231,"Vijak DIN 933-8.8, M8x40 ",kom,2,Uzglavlje,,,,,
127,ELBA 160 x 200,246,Podloška M6,kom,2,Korpus(baza),,,,,
127,ELBA 160 x 200,384,Mehanizam - Škara Sanduk srednji EXSAN -Makaze ,par,2,Korpus(baza),,,,,
127,ELBA 160 x 200,387,Leptir matica,kom,2,Uzglavlje,,,,,
127,ELBA 160 x 200,389,Vijak mašinski 6x20,kom,8,Korpus(baza),,,,,
127,ELBA 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Korpus(baza),,,,,
127,ELBA 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Sijeda,,,,,
127,ELBA 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Uzglavlje,,,,,
127,ELBA 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.6,Madrac,,,,,
127,ELBA 160 x 200,498,Filc tvrdi 500 gr/m 210x2500,kg,1.9425,Madrac,210,185,0.5,1,
127,ELBA 160 x 200,503,Džepičasto jezgro 188x148x14 ,kom,1,Madrac,,,,,
127,ELBA 160 x 200,513,Termo vata 100 gr,kg,0.39,Madrac,210,185,0.1,1,
127,ELBA 160 x 200,520,Platno za madrace J49 280 gr. JT,m,1.85,Madrac,,,,1,
127,ELBA 160 x 200,520,Platno za madrace J49 280 gr. JT,m,3.7,Madrac,,,,2,
127,ELBA 160 x 200,532,Nogica fi 50/h 35 bez tipla-crna E (4801),kom,6,Korpus(baza),,,,,
127,ELBA 160 x 200,569,Ljepljiva traka 48x66 ,kom,0.2222222222,Madrac,,,,,
127,ELBA 160 x 200,569,Ljepljiva traka 48x66 ,kom,0.1,Uzglavlje,,,,,
127,ELBA 160 x 200,594,Leptir matica M6,kom,2,Korpus(baza),,,,,
127,ELBA 160 x 200,794,"Retex 70gr/m 1,6m ",m,2,Uzglavlje,1.6,2,,,
127,ELBA 160 x 200,857,Termo vata ,kg,0.567,Uzglavlje,210,90,0.3,1,
127,ELBA 160 x 200,857,Termo vata 300 gr,kg,1.1655,Madrac,210,185,0.3,1,
127,ELBA 160 x 200,953,Retex 70 gr/m ,m,2,Sijeda,2.1,100,,,
127,ELBA 160 x 200,1132,Valoviti karton_Bigovana trakica troslojna,kom,2,Uzglavlje,,,,,
127,ELBA 160 x 200,1132,Valoviti karton_Bigovana trakica troslojna,kom,4,Korpus(baza),,,,,
128,ALINA 100X200 krevet + madrac,54,Amortizer 750,kom,2,,,,,,
128,ALINA 100X200 krevet + madrac,64,Čičak 20mm 25m Bijeli/Crni Tvrdi/Mehki P,m,0.81,,,,,,
128,ALINA 100X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.012,,,,,,
128,ALINA 100X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.01,,,,,,
128,ALINA 100X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0056,,,,,,
128,ALINA 100X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0038,,,,,,
128,ALINA 100X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.003,,,,,,
128,ALINA 100X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0029,,,,,,
128,ALINA 100X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.002,,,,,,
128,ALINA 100X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
128,ALINA 100X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
128,ALINA 100X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0002,,,,,,
128,ALINA 100X200 krevet + madrac,504,Džepičasto jezgro 164x184x15(65.150.4.180.00.0.0000) 27x29,kom,1,,,,,,
128,ALINA 100X200 krevet + madrac,498,Filc 900 gr,kg,1,,,,,,
128,ALINA 100X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.4438,,,,,,
128,ALINA 100X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.021888,,,,,,
128,ALINA 100X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.0208,,,,,,
128,ALINA 100X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.005825,,,,,,
128,ALINA 100X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,1.0773,,,,,,
128,ALINA 100X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,1.0773,,,,,,
128,ALINA 100X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,0.3146,,,,,,
128,ALINA 100X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,0.3146,,,,,,
128,ALINA 100X200 krevet + madrac,34,KLAMERICA 14/35 PAK 10000/1,milla,0.24,,,,,,
128,ALINA 100X200 krevet + madrac,34,KLAMERICA 14/35 PAK 10000/1,milla,0.24,,,,,,
128,ALINA 100X200 krevet + madrac,34,KLAMERICA 14/35 PAK 10000/1,milla,0.081,,,,,,
128,ALINA 100X200 krevet + madrac,32,Klamerica 380/10 delta 10.000/1 M,milla,0.24,,,,,,
128,ALINA 100X200 krevet + madrac,33,Klamerica staples 380/14 B,milla,0.81,,,,,,
128,ALINA 100X200 krevet + madrac,33,Klamerica staples 380/14 B,milla,0.28,,,,,,
128,ALINA 100X200 krevet + madrac,33,Klamerica staples 380/14 B,milla,0.24,,,,,,
128,ALINA 100X200 krevet + madrac,387,Leptir matica M8 PVC,kom,2,,,,,,
128,ALINA 100X200 krevet + madrac,37,Lesonit bijeli 3 mm B,m2,2.324,,,,,,
128,ALINA 100X200 krevet + madrac,41,"Lesonit sirovi 2,8x2,07 B",m2,2.1384,,,,,,
128,ALINA 100X200 krevet + madrac,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.2,,,,,,
128,ALINA 100X200 krevet + madrac,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.05,,,,,,
128,ALINA 100X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.45,,,,,,
128,ALINA 100X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.1,,,,,,
128,ALINA 100X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.1,,,,,,
128,ALINA 100X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.08,,,,,,
128,ALINA 100X200 krevet + madrac,756,M. Vijak din 965 6x20,kom,8,,,,,,
128,ALINA 100X200 krevet + madrac,424,Madrac platno  50021973 (280 gr) AT,m,2.9,,,,,,
128,ALINA 100X200 krevet + madrac,520,Madrac platno 280 gr 50022324,m,2.29,,,,,,
128,ALINA 100X200 krevet + madrac,384,Makaze za bazu,set,1,,,,,,
128,ALINA 100X200 krevet + madrac,873,Najlon za pakovanje baze 80x16+16x245 100 mic,kom ,2,,,,,,
128,ALINA 100X200 krevet + madrac,867,Najlon za pakovanje madraca 160x15+15x240 100mic,kom ,1,,,,,,
128,ALINA 100X200 krevet + madrac,875,Najlon za pakovanje uzglavlja 170x8+8x150 100 mic,kom ,1,,,,,,
128,ALINA 100X200 krevet + madrac,51,Nogica 8030 BLACK 13 cm B,kom,6,,,,,,
128,ALINA 100X200 krevet + madrac,787,Paspul traka - Opšivna traka 45mm Bijela,m,20.3,,,,,,
128,ALINA 100X200 krevet + madrac,394,Podloška 1/4 6M 1mm,kg,2,,,,,,
128,ALINA 100X200 krevet + madrac,90,"Podloška DIN 9021, M8",kom,2,,,,,,
128,ALINA 100X200 krevet + madrac,95,PU Oblikovani 20 T piling - 210 O,kg,1.218,,,,,,
128,ALINA 100X200 krevet + madrac,95,PU Oblikovani 20 T piling - 210 O,kg,0.9,,,,,,
128,ALINA 100X200 krevet + madrac,65,"Reteks 120 gr, 200 cm Art, Stichpond, crni T",m2,1.828,,,,,,
128,ALINA 100X200 krevet + madrac,88,"Reteks 14 gr, 210 cm bijeli T",m2,6.09,,,,,,
128,ALINA 100X200 krevet + madrac,794,"Reteks 70/60gr, 160 cm crni", m2,1.62,,,,,,
128,ALINA 100X200 krevet + madrac,794,"Reteks 70/60gr, 160 cm crni", m2,1.62,,,,,,
128,ALINA 100X200 krevet + madrac,569,Selotejp 48mmx66m - Super clear I,kom,0.222,,,,,,
128,ALINA 100X200 krevet + madrac,569,Selotejp 48mmx66m - Super clear I,kom,0.1,,,,,,
128,ALINA 100X200 krevet + madrac,303,Spužva VA 4015 SP,kg,2.2425,,,,,,
128,ALINA 100X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.918,,,,,,
128,ALINA 100X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.572,,,,,,
128,ALINA 100X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.2296,,,,,,
128,ALINA 100X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.0033,,,,,,
128,ALINA 100X200 krevet + madrac,232,Spužva VH 2538 SP,kg,2.88,,,,,,
128,ALINA 100X200 krevet + madrac,232,Spužva VH 2538 SP,kg,2.0183,,,,,,
128,ALINA 100X200 krevet + madrac,232,Spužva VH 2538 SP,kg,1.1718,,,,,,
128,ALINA 100X200 krevet + madrac,232,Spužva VH 2538 SP,kg,0.756,,,,,,
128,ALINA 100X200 krevet + madrac,232,Spužva VH 2538 SP,kg,0.4959,,,,,,
128,ALINA 100X200 krevet + madrac,31,Streč folija 23my 5kg,rol,0.0371,,,,,,
128,ALINA 100X200 krevet + madrac,121,Štof Camel 102,m,2.59,,,,,,
128,ALINA 100X200 krevet + madrac,121,Štof Camel 102,m,2.268,,,,,,
128,ALINA 100X200 krevet + madrac,121,Štof Camel 102,m,2.025,,,,,,
128,ALINA 100X200 krevet + madrac,513,Termo vata (filc) 100 gr (210) A,kg,0.459,,,,,,
128,ALINA 100X200 krevet + madrac,55,Termo vata 200g/210 cm AK,kg,0.0609,,,,,,
128,ALINA 100X200 krevet + madrac,102,Termo vata 300g/210 cm AK,kg,0.9135,,,,,,
128,ALINA 100X200 krevet + madrac,226,Torban vijak M6x100 cink T,kom,2,,,,,,
128,ALINA 100X200 krevet + madrac,83,Unit Matica M6x9 T,kom,16,,,,,,
128,ALINA 100X200 krevet + madrac,83,Unit Matica M6x9 T,kom,8,,,,,,
128,ALINA 100X200 krevet + madrac,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,4,,,,,,
128,ALINA 100X200 krevet + madrac,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,2,,,,,,
128,ALINA 100X200 krevet + madrac,231,"Vijak DIN 933-8.8, M8x40 - cink T",kom,2,,,,,,
129,Noa 180X200,858,Bijela iverica 16mm,m2,0.41184,,85.8,24,,2,1
129,Noa 90X200,858,Bijela iverica 16mm,m2,0.20592,,85.8,24,,1,1
129,Paris  160x200,37,Bijeli lesonit 3mm,m2,3.1442,,199,79,,2,
129,PARIS 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0149,,,,,,
129,PARIS 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.01,,,,,,
129,PARIS 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0075675,,,,,,
129,PARIS 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0038,,,,,,
129,PARIS 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0038,,,,,,
129,PARIS 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.003,,,,,,
129,PARIS 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0027,,,,,,
129,PARIS 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
129,PARIS 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
129,PARIS 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0002,,,,,,
129,Paris  160x200,897,IVERICA 16MM 2800-2070 I KLASA,m2,1.079,,166,65,,1,
129,Paris  160x200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.5838,,166.8,35,,1,
129,Paris  160x200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.272,,170,8,,2,
129,Paris  160x200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.21888,,136.8,8,,2,
129,Paris  160x200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.083,,166,5,,1,
129, Paris 160x200,302,S-20,kg,0.81,Uzglavlje,180,75,3,1,
129, Paris 160x200,302,S-20,kg,0.35432,Baza,206,86,1,2,
129, Paris 160x200,302,S-20,kg,0.1148,Baza,205,28,1,2,
129, Paris 160x200,302,S-20,kg,0.0476,Baza,85,28,1,2,
129,Paris  160x200,41,Sirovi lesnit 3mm,m2,3.1442,,199,79,,2,
129, Paris 160x200,303,Spužva VA 4015 SP,kg,2.418,Madrac,195,155,2,1,
129, Paris 160x200,232,Spužva VH 2538 SP,kg,2.266875,Madrac,195,155,3,1,
129, Paris 160x200,232,Spužva VH 2538 SP,kg,1.5642,Madrac,198,158,2,2,
129, Paris 160x200,232,Spužva VH 2538 SP,kg,1.3398,Madrac,174,154,2,1,
129, Paris 160x200,232,Spužva VH 2538 SP,kg,0.6237,Madrac,198,18,7,2,
129, Paris 160x200,232,Spužva VH 2538 SP,kg,0.4536,Madrac,144,18,7,2,
129,PARIS 160 x 200,13,Paspul Traka-Opšivna traka 40mm ,m,24,Madrac,,,,,
129,PARIS 160 x 200,31,Streč folija 23my 5kg,rol,0.03706449222,Korpus(baza),,,,,
129,PARIS 160 x 200,32,Klamerica 380/10 delta,milla,0.3,Uzglavlje,,,,,
129,PARIS 160 x 200,33,Klamerica 380/14,milla,0.3,Sijeda,,,,,
129,PARIS 160 x 200,33,Klamerica 380/14 B,milla,0.1,Uzglavlje,,,,,
129,PARIS 160 x 200,33,Klamerica 380/14 B,milla,0.35,Korpus(baza),,,,,
129,PARIS 160 x 200,34,Klamerica 14/35,milla,0.1,Korpus(baza),,,,,
129,PARIS 160 x 200,34,Klamerica 14/35,milla,0.3,Sijeda,,,,,
129,PARIS 160 x 200,34,Klamerice 14/35,milla,0.3,Uzglavlje,,,,,
129,PARIS 160 x 200,39,Unit Matica,kom,8,Sijeda,,,,,
129,PARIS 160 x 200,54,Amortizer 750 S,kom,4,Korpus(baza),,,,,
129,PARIS 160 x 200,55,Termo vata 200 gr,kg,0.777,Madrac,210,185,0.2,1,
129,PARIS 160 x 200,64,Čičak 20mm 25m ,m,0.1,Uzglavlje,,,,,
129,PARIS 160 x 200,65,"Reteks 120 gr, 200 cm Art, Stichpond",m2,2.2568,Sijeda,182,62,,2,
129,PARIS 160 x 200,83,Unit Matica M6 ili M8 ,kom,16,Korpus(baza),,,,,
129,PARIS 160 x 200,86,Ljepilo za drvo Vinavil 2252 ,kg,0.2,Sijeda,,,,,
129,PARIS 160 x 200,86,Ljepilo za drvo Vinavil 2252  ,kg,0.05,Uzglavlje,,,,,
129,PARIS 160 x 200,88,Reteks 14 gr 210 ,m2,7.77,Madrac,210,185,,2,
129,PARIS 160 x 200,90,Podloška M8,kom,2,Uzglavlje,,,,,
129,PARIS 160 x 200,226,Torban vijak M6x100 cink T,kom,2,Korpus(baza),,,,,
129,PARIS 160 x 200,231,"Vijak DIN 933-8.8, M8x40 ",kom,2,Uzglavlje,,,,,
129,PARIS 160 x 200,246,Podloška M6,kom,2,Korpus(baza),,,,,
129,PARIS 160 x 200,330,Štof bari,m,2.5,Sijeda,,,,,
129,PARIS 160 x 200,330,Štof bari,m,2.8,Korpus(baza),,,,,
129,PARIS 160 x 200,330,Štof bari,m,3.2,Uzglavlje,,,,,
129,PARIS 160 x 200,330,Štof okolica bari,m,2.5,Madrac,,,,,
129,PARIS 160 x 200,384,Mehanizam - Škara Sanduk srednji EXSAN -Makaze ,par,2,Korpus(baza),,,,,
129,PARIS 160 x 200,387,Leptir matica,kom,2,Uzglavlje,,,,,
129,PARIS 160 x 200,389,Vijak mašinski 6x20,kom,8,Korpus(baza),,,,,
129,PARIS 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Korpus(baza),,,,,
129,PARIS 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Sijeda,,,,,
129,PARIS 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Uzglavlje,,,,,
129,PARIS 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.6,Madrac,,,,,
129,PARIS 160 x 200,498,Filc tvrdi 500 gr/m 210x2500,kg,1.9425,Madrac,210,185,0.5,1,
129,PARIS 160 x 200,503,Džepičasto jezgro 188 x 148 x 18 ,kom,1,Madrac,,,,,
129,PARIS 160 x 200,520,Platno za madrace J49 280 gr. JT,m,3.7,Madrac,,,,2,
129,PARIS 160 x 200,532,Nogica fi 50/h 35 bez tipla-crna E (4801),kom,8,Korpus(baza),,,,,
129,PARIS 160 x 200,569,Ljepljiva traka 48x66 ,kom,0.2222222222,Madrac,,,,,
129,PARIS 160 x 200,569,Ljepljiva traka 48x66 ,kom,0.1,Uzglavlje,,,,,
129,PARIS 160 x 200,594,Leptir matica M6,kom,2,Korpus(baza),,,,,
129,PARIS 160 x 200,794,"Retex 70gr/m 1,6m ",m,2,Uzglavlje,1.6,2,,,
129,PARIS 160 x 200,857,Termo vata ,kg,0.567,Uzglavlje,210,90,0.3,1,
129,PARIS 160 x 200,857,Termo vata 300 gr,kg,1.1655,Madrac,210,185,0.3,1,
129,PARIS 160 x 200,953,Retex 70 gr/m ,m,2,Sijeda,2.1,100,,,
129,PARIS 160 x 200,1132,Valoviti karton_Bigovana trakica troslojna,kom,2,Uzglavlje,,,,,
